,Unnamed: 0,filenames,folder_name,durations,view,labels,metadata
131,131,0004_100_20940-21004_1.mp4,,64,center,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0004_100_20940-21004_1', 'start_frame': 20870, 'end_frame': 20934, 'label': [1], 'view': 'center', 'filenames': '0004_100_20940-21004_1.mp4', 'durations': 64}"
132,132,0004_102_21250-21314_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0004_102_21250-21314_11', 'start_frame': 21051, 'end_frame': 21115, 'label': [11], 'view': 'center', 'filenames': '0004_102_21250-21314_11.mp4', 'durations': 64}"
133,133,0004_103_21373-21437_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0004_103_21373-21437_2', 'start_frame': 21250, 'end_frame': 21314, 'label': [2], 'view': 'center', 'filenames': '0004_103_21373-21437_2.mp4', 'durations': 64}"
138,138,0004_115_22223-22287_15.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],"{'sample_id': '0004_115_22223-22287_15', 'start_frame': 22159, 'end_frame': 22223, 'label': [15], 'view': 'center', 'filenames': '0004_115_22223-22287_15.mp4', 'durations': 64}"
139,139,0004_117_22308-22372_15-6.mp4,,64,center,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],"{'sample_id': '0004_117_22308-22372_15-6', 'start_frame': 22287, 'end_frame': 22351, 'label': [15, 6], 'view': 'center', 'filenames': '0004_117_22308-22372_15-6.mp4', 'durations': 64}"
142,142,0004_122_22700-22764_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0004_122_22700-22764_11', 'start_frame': 22626, 'end_frame': 22690, 'label': [11], 'view': 'center', 'filenames': '0004_122_22700-22764_11.mp4', 'durations': 64}"
146,146,0004_133_23499-23563_13.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],"{'sample_id': '0004_133_23499-23563_13', 'start_frame': 23292, 'end_frame': 23356, 'label': [13], 'view': 'center', 'filenames': '0004_133_23499-23563_13.mp4', 'durations': 64}"
147,147,0004_134_23662-23726_2.mp4,,64,center,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0004_134_23662-23726_2', 'start_frame': 23499, 'end_frame': 23563, 'label': [2], 'view': 'center', 'filenames': '0004_134_23662-23726_2.mp4', 'durations': 64}"
148,148,0004_135_23704-23768_1.mp4,,64,center,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0004_135_23704-23768_1', 'start_frame': 23662, 'end_frame': 23726, 'label': [1], 'view': 'center', 'filenames': '0004_135_23704-23768_1.mp4', 'durations': 64}"
149,149,0004_137_23839-23903_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0004_137_23839-23903_7', 'start_frame': 23745, 'end_frame': 23809, 'label': [7], 'view': 'center', 'filenames': '0004_137_23839-23903_7.mp4', 'durations': 64}"
151,151,0004_140_24012-24076_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0004_140_24012-24076_11', 'start_frame': 23948, 'end_frame': 24012, 'label': [11], 'view': 'center', 'filenames': '0004_140_24012-24076_11.mp4', 'durations': 64}"
153,153,0004_143_24385-24449_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0004_143_24385-24449_11', 'start_frame': 24321, 'end_frame': 24385, 'label': [11], 'view': 'center', 'filenames': '0004_143_24385-24449_11.mp4', 'durations': 64}"
158,158,0004_151_24702-24766_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0004_151_24702-24766_11', 'start_frame': 24657, 'end_frame': 24721, 'label': [11], 'view': 'center', 'filenames': '0004_151_24702-24766_11.mp4', 'durations': 64}"
159,159,0004_152_24766-24830_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0004_152_24766-24830_11', 'start_frame': 24702, 'end_frame': 24766, 'label': [11], 'view': 'center', 'filenames': '0004_152_24766-24830_11.mp4', 'durations': 64}"
160,160,0004_153_25114-25178_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0004_153_25114-25178_11', 'start_frame': 24766, 'end_frame': 24830, 'label': [11], 'view': 'center', 'filenames': '0004_153_25114-25178_11.mp4', 'durations': 64}"
161,161,0005_000_00141-00205_16.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],"{'sample_id': '0005_000_00141-00205_16', 'start_frame': 46, 'end_frame': 110, 'label': [16], 'view': 'center', 'filenames': '0005_000_00141-00205_16.mp4', 'durations': 64}"
164,164,0005_006_02427-02491_16.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],"{'sample_id': '0005_006_02427-02491_16', 'start_frame': 1899, 'end_frame': 1963, 'label': [16], 'view': 'center', 'filenames': '0005_006_02427-02491_16.mp4', 'durations': 64}"
166,166,0005_010_04699-04763_13.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],"{'sample_id': '0005_010_04699-04763_13', 'start_frame': 4635, 'end_frame': 4699, 'label': [13], 'view': 'center', 'filenames': '0005_010_04699-04763_13.mp4', 'durations': 64}"
167,167,0005_011_04763-04827_13.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],"{'sample_id': '0005_011_04763-04827_13', 'start_frame': 4699, 'end_frame': 4763, 'label': [13], 'view': 'center', 'filenames': '0005_011_04763-04827_13.mp4', 'durations': 64}"
168,168,0005_012_04827-04891_13.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],"{'sample_id': '0005_012_04827-04891_13', 'start_frame': 4763, 'end_frame': 4827, 'label': [13], 'view': 'center', 'filenames': '0005_012_04827-04891_13.mp4', 'durations': 64}"
169,169,0005_013_04847-04911_13-16.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1.],"{'sample_id': '0005_013_04847-04911_13-16', 'start_frame': 4827, 'end_frame': 4891, 'label': [13, 16], 'view': 'center', 'filenames': '0005_013_04847-04911_13-16.mp4', 'durations': 64}"
170,170,0005_015_04941-05005_16.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],"{'sample_id': '0005_015_04941-05005_16', 'start_frame': 4877, 'end_frame': 4941, 'label': [16], 'view': 'center', 'filenames': '0005_015_04941-05005_16.mp4', 'durations': 64}"
179,179,0005_030_06606-06670_16.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],"{'sample_id': '0005_030_06606-06670_16', 'start_frame': 5747, 'end_frame': 5811, 'label': [16], 'view': 'center', 'filenames': '0005_030_06606-06670_16.mp4', 'durations': 64}"
189,189,0005_050_11021-11085_16.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],"{'sample_id': '0005_050_11021-11085_16', 'start_frame': 10781, 'end_frame': 10845, 'label': [16], 'view': 'center', 'filenames': '0005_050_11021-11085_16.mp4', 'durations': 64}"
191,191,0005_053_11627-11691_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0005_053_11627-11691_11', 'start_frame': 11563, 'end_frame': 11627, 'label': [11], 'view': 'center', 'filenames': '0005_053_11627-11691_11.mp4', 'durations': 64}"
192,192,0005_054_11691-11755_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0005_054_11691-11755_11', 'start_frame': 11627, 'end_frame': 11691, 'label': [11], 'view': 'center', 'filenames': '0005_054_11691-11755_11.mp4', 'durations': 64}"
193,193,0005_055_12017-12081_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0005_055_12017-12081_11', 'start_frame': 11691, 'end_frame': 11755, 'label': [11], 'view': 'center', 'filenames': '0005_055_12017-12081_11.mp4', 'durations': 64}"
197,197,0005_061_13717-13781_16.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],"{'sample_id': '0005_061_13717-13781_16', 'start_frame': 13644, 'end_frame': 13708, 'label': [16], 'view': 'center', 'filenames': '0005_061_13717-13781_16.mp4', 'durations': 64}"
201,201,0005_068_14225-14289_16.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],"{'sample_id': '0005_068_14225-14289_16', 'start_frame': 14101, 'end_frame': 14165, 'label': [16], 'view': 'center', 'filenames': '0005_068_14225-14289_16.mp4', 'durations': 64}"
207,207,0005_075_15146-15210_16.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],"{'sample_id': '0005_075_15146-15210_16', 'start_frame': 14434, 'end_frame': 14498, 'label': [16], 'view': 'center', 'filenames': '0005_075_15146-15210_16.mp4', 'durations': 64}"
214,214,0005_086_16885-16949_12-16.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1.],"{'sample_id': '0005_086_16885-16949_12-16', 'start_frame': 16848, 'end_frame': 16912, 'label': [12, 16], 'view': 'center', 'filenames': '0005_086_16885-16949_12-16.mp4', 'durations': 64}"
215,215,0005_087_16972-17036_16.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],"{'sample_id': '0005_087_16972-17036_16', 'start_frame': 16885, 'end_frame': 16949, 'label': [16], 'view': 'center', 'filenames': '0005_087_16972-17036_16.mp4', 'durations': 64}"
216,216,0005_089_17043-17107_7-16.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1.],"{'sample_id': '0005_089_17043-17107_7-16', 'start_frame': 17036, 'end_frame': 17100, 'label': [7, 16], 'view': 'center', 'filenames': '0005_089_17043-17107_7-16.mp4', 'durations': 64}"
217,217,0005_090_17344-17408_16.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],"{'sample_id': '0005_090_17344-17408_16', 'start_frame': 17043, 'end_frame': 17107, 'label': [16], 'view': 'center', 'filenames': '0005_090_17344-17408_16.mp4', 'durations': 64}"
222,222,0005_096_18664-18728_16.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],"{'sample_id': '0005_096_18664-18728_16', 'start_frame': 18600, 'end_frame': 18664, 'label': [16], 'view': 'center', 'filenames': '0005_096_18664-18728_16.mp4', 'durations': 64}"
226,226,0005_102_20466-20530_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0005_102_20466-20530_11', 'start_frame': 20354, 'end_frame': 20418, 'label': [11], 'view': 'center', 'filenames': '0005_102_20466-20530_11.mp4', 'durations': 64}"
227,227,0005_103_20569-20633_16.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],"{'sample_id': '0005_103_20569-20633_16', 'start_frame': 20466, 'end_frame': 20530, 'label': [16], 'view': 'center', 'filenames': '0005_103_20569-20633_16.mp4', 'durations': 64}"
229,229,0005_107_20763-20827_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0005_107_20763-20827_11', 'start_frame': 20699, 'end_frame': 20763, 'label': [11], 'view': 'center', 'filenames': '0005_107_20763-20827_11.mp4', 'durations': 64}"
230,230,0005_108_20778-20842_11-16.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1.],"{'sample_id': '0005_108_20778-20842_11-16', 'start_frame': 20763, 'end_frame': 20827, 'label': [11, 16], 'view': 'center', 'filenames': '0005_108_20778-20842_11-16.mp4', 'durations': 64}"
231,231,0005_109_20841-20905_16.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],"{'sample_id': '0005_109_20841-20905_16', 'start_frame': 20778, 'end_frame': 20842, 'label': [16], 'view': 'center', 'filenames': '0005_109_20841-20905_16.mp4', 'durations': 64}"
233,233,0005_111_20997-21061_16.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],"{'sample_id': '0005_111_20997-21061_16', 'start_frame': 20883, 'end_frame': 20947, 'label': [16], 'view': 'center', 'filenames': '0005_111_20997-21061_16.mp4', 'durations': 64}"
236,236,0005_114_21218-21282_16.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],"{'sample_id': '0005_114_21218-21282_16', 'start_frame': 21099, 'end_frame': 21163, 'label': [16], 'view': 'center', 'filenames': '0005_114_21218-21282_16.mp4', 'durations': 64}"
238,238,0005_116_21240-21304_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0005_116_21240-21304_11', 'start_frame': 21176, 'end_frame': 21240, 'label': [11], 'view': 'center', 'filenames': '0005_116_21240-21304_11.mp4', 'durations': 64}"
239,239,0005_117_21333-21397_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0005_117_21333-21397_11', 'start_frame': 21240, 'end_frame': 21304, 'label': [11], 'view': 'center', 'filenames': '0005_117_21333-21397_11.mp4', 'durations': 64}"
242,242,0005_120_21497-21561_16.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],"{'sample_id': '0005_120_21497-21561_16', 'start_frame': 21396, 'end_frame': 21460, 'label': [16], 'view': 'center', 'filenames': '0005_120_21497-21561_16.mp4', 'durations': 64}"
243,243,0005_122_21922-21986_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0005_122_21922-21986_11', 'start_frame': 21858, 'end_frame': 21922, 'label': [11], 'view': 'center', 'filenames': '0005_122_21922-21986_11.mp4', 'durations': 64}"
244,244,0005_123_21924-21988_11-16.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1.],"{'sample_id': '0005_123_21924-21988_11-16', 'start_frame': 21922, 'end_frame': 21986, 'label': [11, 16], 'view': 'center', 'filenames': '0005_123_21924-21988_11-16.mp4', 'durations': 64}"
245,245,0005_124_22828-22892_16.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],"{'sample_id': '0005_124_22828-22892_16', 'start_frame': 21924, 'end_frame': 21988, 'label': [16], 'view': 'center', 'filenames': '0005_124_22828-22892_16.mp4', 'durations': 64}"
250,250,0005_129_23431-23495_16.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],"{'sample_id': '0005_129_23431-23495_16', 'start_frame': 22993, 'end_frame': 23057, 'label': [16], 'view': 'center', 'filenames': '0005_129_23431-23495_16.mp4', 'durations': 64}"
252,252,0005_133_23920-23984_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0005_133_23920-23984_11', 'start_frame': 23856, 'end_frame': 23920, 'label': [11], 'view': 'center', 'filenames': '0005_133_23920-23984_11.mp4', 'durations': 64}"
253,253,0005_134_23962-24026_11-16.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1.],"{'sample_id': '0005_134_23962-24026_11-16', 'start_frame': 23920, 'end_frame': 23984, 'label': [11, 16], 'view': 'center', 'filenames': '0005_134_23962-24026_11-16.mp4', 'durations': 64}"
254,254,0005_135_24078-24142_16.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],"{'sample_id': '0005_135_24078-24142_16', 'start_frame': 23962, 'end_frame': 24026, 'label': [16], 'view': 'center', 'filenames': '0005_135_24078-24142_16.mp4', 'durations': 64}"
257,257,0005_138_24670-24734_16.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],"{'sample_id': '0005_138_24670-24734_16', 'start_frame': 24185, 'end_frame': 24249, 'label': [16], 'view': 'center', 'filenames': '0005_138_24670-24734_16.mp4', 'durations': 64}"
265,265,0005_149_25810-25874_16.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],"{'sample_id': '0005_149_25810-25874_16', 'start_frame': 25644, 'end_frame': 25708, 'label': [16], 'view': 'center', 'filenames': '0005_149_25810-25874_16.mp4', 'durations': 64}"
266,266,0005_150_25846-25910_11-16.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1.],"{'sample_id': '0005_150_25846-25910_11-16', 'start_frame': 25810, 'end_frame': 25874, 'label': [11, 16], 'view': 'center', 'filenames': '0005_150_25846-25910_11-16.mp4', 'durations': 64}"
267,267,0006_002_00706-00770_6.mp4,,64,center,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0006_002_00706-00770_6', 'start_frame': 322, 'end_frame': 386, 'label': [6], 'view': 'center', 'filenames': '0006_002_00706-00770_6.mp4', 'durations': 64}"
268,268,0006_003_00745-00809_11-6.mp4,,64,center,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0006_003_00745-00809_11-6', 'start_frame': 706, 'end_frame': 770, 'label': [11, 6], 'view': 'center', 'filenames': '0006_003_00745-00809_11-6.mp4', 'durations': 64}"
269,269,0006_005_00992-01056_12.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],"{'sample_id': '0006_005_00992-01056_12', 'start_frame': 913, 'end_frame': 977, 'label': [12], 'view': 'center', 'filenames': '0006_005_00992-01056_12.mp4', 'durations': 64}"
270,270,0006_006_01056-01120_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0006_006_01056-01120_11', 'start_frame': 992, 'end_frame': 1056, 'label': [11], 'view': 'center', 'filenames': '0006_006_01056-01120_11.mp4', 'durations': 64}"
271,271,0006_008_04020-04084_6.mp4,,64,center,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0006_008_04020-04084_6', 'start_frame': 1032, 'end_frame': 1096, 'label': [6], 'view': 'center', 'filenames': '0006_008_04020-04084_6.mp4', 'durations': 64}"
272,272,0006_009_04084-04148_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0006_009_04084-04148_7', 'start_frame': 4020, 'end_frame': 4084, 'label': [7], 'view': 'center', 'filenames': '0006_009_04084-04148_7.mp4', 'durations': 64}"
273,273,0006_011_04176-04240_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0006_011_04176-04240_7', 'start_frame': 4112, 'end_frame': 4176, 'label': [7], 'view': 'center', 'filenames': '0006_011_04176-04240_7.mp4', 'durations': 64}"
274,274,0006_013_04591-04655_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0006_013_04591-04655_7', 'start_frame': 4352, 'end_frame': 4416, 'label': [7], 'view': 'center', 'filenames': '0006_013_04591-04655_7.mp4', 'durations': 64}"
277,277,0006_019_08224-08288_6.mp4,,64,center,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0006_019_08224-08288_6', 'start_frame': 8160, 'end_frame': 8224, 'label': [6], 'view': 'center', 'filenames': '0006_019_08224-08288_6.mp4', 'durations': 64}"
278,278,0006_020_08257-08321_6-7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0006_020_08257-08321_6-7', 'start_frame': 8224, 'end_frame': 8288, 'label': [6, 7], 'view': 'center', 'filenames': '0006_020_08257-08321_6-7.mp4', 'durations': 64}"
279,279,0006_021_08649-08713_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0006_021_08649-08713_7', 'start_frame': 8257, 'end_frame': 8321, 'label': [7], 'view': 'center', 'filenames': '0006_021_08649-08713_7.mp4', 'durations': 64}"
280,280,0006_022_08713-08777_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0006_022_08713-08777_11', 'start_frame': 8649, 'end_frame': 8713, 'label': [11], 'view': 'center', 'filenames': '0006_022_08713-08777_11.mp4', 'durations': 64}"
281,281,0006_025_08859-08923_1.mp4,,64,center,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0006_025_08859-08923_1', 'start_frame': 8795, 'end_frame': 8859, 'label': [1], 'view': 'center', 'filenames': '0006_025_08859-08923_1.mp4', 'durations': 64}"
282,282,0006_026_08839-08903_1-7.mp4,,64,center,[0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0006_026_08839-08903_1-7', 'start_frame': 8859, 'end_frame': 8923, 'label': [1, 7], 'view': 'center', 'filenames': '0006_026_08839-08903_1-7.mp4', 'durations': 64}"
283,283,0006_027_08881-08945_7-1.mp4,,64,center,[0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0006_027_08881-08945_7-1', 'start_frame': 8839, 'end_frame': 8903, 'label': [7, 1], 'view': 'center', 'filenames': '0006_027_08881-08945_7-1.mp4', 'durations': 64}"
284,284,0006_028_08910-08974_1-7.mp4,,64,center,[0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0006_028_08910-08974_1-7', 'start_frame': 8881, 'end_frame': 8945, 'label': [1, 7], 'view': 'center', 'filenames': '0006_028_08910-08974_1-7.mp4', 'durations': 64}"
285,285,0006_029_09326-09390_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0006_029_09326-09390_7', 'start_frame': 8910, 'end_frame': 8974, 'label': [7], 'view': 'center', 'filenames': '0006_029_09326-09390_7.mp4', 'durations': 64}"
287,287,0006_035_09803-09867_11.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0006_035_09803-09867_11', 'start_frame': 9739, 'end_frame': 9803, 'label': [11], 'view': 'center', 'filenames': '0006_035_09803-09867_11.mp4', 'durations': 64}"
288,288,0006_036_09800-09864_11-6.mp4,,64,center,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"{'sample_id': '0006_036_09800-09864_11-6', 'start_frame': 9803, 'end_frame': 9867, 'label': [11, 6], 'view': 'center', 'filenames': '0006_036_09800-09864_11-6.mp4', 'durations': 64}"
289,289,0006_038_09959-10023_12-6.mp4,,64,center,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],"{'sample_id': '0006_038_09959-10023_12-6', 'start_frame': 9929, 'end_frame': 9993, 'label': [12, 6], 'view': 'center', 'filenames': '0006_038_09959-10023_12-6.mp4', 'durations': 64}"
290,290,0006_039_11204-11268_6.mp4,,64,center,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0006_039_11204-11268_6', 'start_frame': 9959, 'end_frame': 10023, 'label': [6], 'view': 'center', 'filenames': '0006_039_11204-11268_6.mp4', 'durations': 64}"
291,291,0006_041_12009-12073_7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"{'sample_id': '0006_041_12009-12073_7', 'start_frame': 11364, 'end_frame': 11428, 'label': [7], 'view': 'center', 'filenames': '0006_041_12009-12073_7.mp4', 'durations': 64}"
293,293,0006_044_12216-12280_14-7.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0.],"{'sample_id': '0006_044_12216-12280_14-7', 'start_frame': 12214, 'end_frame': 12278, 'label': [14, 7], 'view': 'center', 'filenames': '0006_044_12216-12280_14-7.mp4', 'durations': 64}"
294,294,0006_046_12344-12408_13.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],"{'sample_id': '0006_046_12344-12408_13', 'start_frame': 12280, 'end_frame': 12344, 'label': [13], 'view': 'center', 'filenames': '0006_046_12344-12408_13.mp4', 'durations': 64}"
295,295,0006_047_12779-12843_13.mp4,,64,center,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],"{'sample_id': '0006_047_12779-12843_13', 'start_frame': 12344, 'end_frame': 12408, 'label': [13], 'view': 'center', 'filenames': '0006_047_12779-12843_13.mp4', 'durations': 64}"
