,filenames,blean,fidg,flean,fmov,hmov,hnod,hshk,htfa,readj,shrai,bg
141,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0141.npy,0,0,0,0,1,0,0,0,0,0,0
142,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0142.npy,0,0,0,0,1,0,1,0,0,0,0
144,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0144.npy,0,0,0,0,0,0,0,0,0,0,1
145,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0145.npy,0,0,1,1,1,0,0,0,1,0,0
147,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0147.npy,0,0,0,0,0,0,0,0,0,0,1
148,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0148.npy,0,0,0,0,0,0,0,0,0,0,1
149,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0149.npy,0,0,0,0,0,0,0,0,0,0,1
151,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0151.npy,0,0,0,0,0,0,0,0,0,0,1
152,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0152.npy,0,0,0,0,0,0,0,0,0,0,1
153,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0153.npy,0,0,0,0,1,0,0,0,0,0,0
154,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0154.npy,0,0,0,1,0,0,0,0,0,0,0
155,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0155.npy,0,0,0,1,0,0,0,0,0,0,0
156,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0156.npy,0,0,0,0,0,0,0,0,0,0,1
157,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0157.npy,0,0,0,1,0,0,0,0,0,0,0
158,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0158.npy,0,0,0,1,0,0,0,0,0,0,0
162,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0162.npy,0,0,0,0,0,0,0,0,0,0,1
163,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0163.npy,0,0,0,0,0,0,0,0,0,0,1
164,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0164.npy,0,0,0,1,0,0,0,0,0,0,0
165,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0165.npy,0,0,0,0,1,0,0,0,0,0,0
166,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0166.npy,0,0,0,0,0,0,0,0,0,0,1
167,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0167.npy,0,0,0,0,1,0,1,0,0,0,0
168,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0168.npy,0,0,0,0,1,0,1,0,0,0,0
169,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0169.npy,0,0,0,0,1,0,1,0,0,0,0
170,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0170.npy,0,0,0,0,0,0,0,0,0,0,1
171,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0171.npy,0,0,0,0,0,0,0,0,0,0,1
173,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0173.npy,0,0,1,0,0,0,0,0,1,0,0
174,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0174.npy,1,0,0,0,0,0,0,0,1,0,0
175,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0175.npy,0,0,0,0,0,0,0,0,0,0,1
177,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0177.npy,0,0,0,1,1,1,0,0,0,0,0
178,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0178.npy,0,0,0,1,0,0,0,0,0,0,0
179,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0179.npy,0,0,0,1,0,0,0,0,0,0,0
180,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0180.npy,0,0,0,0,0,0,0,0,0,0,1
181,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0181.npy,0,0,0,1,0,0,0,0,0,0,0
182,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0182.npy,0,0,0,1,0,0,0,0,0,0,0
183,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0183.npy,0,0,0,1,1,1,0,0,0,0,0
184,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0184.npy,0,0,0,0,1,0,1,0,0,0,0
185,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0185.npy,0,0,0,0,1,0,1,0,0,0,0
187,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0187.npy,0,0,0,0,0,0,0,0,0,0,1
188,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0188.npy,0,0,0,0,0,0,0,0,0,0,1
190,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0190.npy,0,0,1,0,0,0,0,0,1,0,0
191,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0191.npy,0,0,0,0,1,0,0,0,0,0,0
192,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0192.npy,0,0,0,0,1,0,1,0,0,0,0
193,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0193.npy,0,0,0,0,1,0,1,0,0,0,0
194,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0194.npy,0,0,0,1,0,0,0,0,0,0,0
195,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0195.npy,0,0,0,1,0,0,0,0,0,0,0
196,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0196.npy,0,0,0,0,0,0,0,0,0,0,1
197,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0197.npy,0,0,0,0,0,0,0,0,0,0,1
198,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0198.npy,0,0,0,0,0,0,0,0,0,0,1
199,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0199.npy,0,0,0,1,1,0,1,0,0,0,0
202,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0202.npy,0,0,0,0,1,0,0,0,0,0,0
203,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0203.npy,0,0,0,0,0,0,0,0,0,0,1
205,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0205.npy,0,0,0,0,0,0,0,0,0,0,1
206,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0206.npy,0,0,0,0,0,0,0,0,0,0,1
207,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0207.npy,0,0,0,0,1,0,0,0,0,0,0
208,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0208.npy,0,0,0,0,0,0,0,0,0,0,1
209,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0209.npy,0,0,0,0,0,0,0,0,0,0,1
210,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0210.npy,0,0,0,0,0,0,0,0,0,0,1
211,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0211.npy,0,0,0,0,1,0,0,0,0,0,0
212,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0212.npy,0,0,0,0,0,0,0,0,0,0,1
213,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0213.npy,0,0,0,0,1,0,0,0,0,0,0
214,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0214.npy,0,0,0,0,0,0,0,0,0,0,1
215,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0215.npy,0,0,0,0,0,0,0,0,0,0,1
217,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0217.npy,0,0,0,0,0,0,0,0,0,0,1
218,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0218.npy,0,0,0,1,0,0,0,0,0,0,0
219,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0219.npy,0,0,0,1,1,1,0,0,0,0,0
220,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0220.npy,0,0,0,1,1,0,1,0,0,0,0
221,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0221.npy,0,0,0,0,1,0,1,0,0,0,0
222,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0222.npy,0,0,0,1,0,0,0,0,0,0,0
223,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0223.npy,0,0,0,0,1,1,0,0,0,0,0
224,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0224.npy,0,0,0,0,0,0,0,0,0,0,1
226,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0226.npy,0,0,0,1,1,0,0,0,0,0,0
227,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0227.npy,0,0,0,1,0,0,0,0,0,0,0
228,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0228.npy,0,0,0,0,1,1,0,0,0,0,0
229,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0229.npy,0,0,1,0,1,1,0,0,1,0,0
230,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0230.npy,0,0,0,0,0,0,0,0,0,0,1
231,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0231.npy,0,0,0,1,0,0,0,0,0,0,0
232,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0232.npy,0,0,0,0,1,1,0,0,0,0,0
233,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0233.npy,1,1,0,0,0,0,0,0,1,0,0
234,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0234.npy,0,0,1,0,0,0,0,0,1,0,0
235,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0235.npy,0,0,0,0,0,0,0,0,0,0,1
236,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0236.npy,0,0,0,0,0,0,0,0,0,0,1
237,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0237.npy,0,0,0,0,0,0,0,0,0,0,1
238,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0238.npy,0,0,0,0,0,0,0,0,0,0,1
239,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0239.npy,0,0,0,0,0,0,0,0,0,0,1
240,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0240.npy,0,0,0,0,0,0,0,0,0,0,1
241,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0241.npy,0,0,0,0,0,0,0,0,0,0,1
242,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0242.npy,0,0,0,0,0,0,0,0,0,0,1
243,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0243.npy,0,0,0,0,0,0,0,0,0,0,1
244,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0244.npy,0,0,0,0,0,0,0,0,0,0,1
247,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0247.npy,0,0,0,0,0,0,0,0,0,0,1
248,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0248.npy,0,0,0,0,0,0,0,0,0,0,1
250,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0250.npy,0,0,0,1,0,0,0,0,0,0,0
251,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0251.npy,0,0,0,1,0,0,0,0,0,0,0
254,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0254.npy,0,0,0,0,0,0,0,0,0,0,1
255,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0255.npy,0,0,1,1,1,0,0,0,1,0,0
256,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0256.npy,1,0,0,1,1,1,0,0,1,0,0
258,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0258.npy,0,0,0,0,1,1,0,0,0,0,0
259,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0259.npy,0,0,0,0,0,0,0,0,0,1,0
260,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0260.npy,1,0,0,1,0,0,0,0,1,0,0
261,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0261.npy,0,0,0,0,1,0,1,0,0,0,0
262,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0262.npy,0,0,0,1,1,0,0,0,0,0,0
264,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0264.npy,0,0,0,1,0,0,0,1,0,0,0
265,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0265.npy,0,0,0,0,0,0,0,1,0,0,0
266,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0266.npy,0,0,0,0,1,1,0,1,0,0,0
269,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0269.npy,1,0,0,0,1,0,0,1,1,0,0
270,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0270.npy,0,0,0,1,1,1,0,0,0,0,0
271,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0271.npy,0,0,0,1,1,1,0,0,0,0,0
272,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0272.npy,1,0,0,0,0,0,0,0,1,0,0
273,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0273.npy,0,0,0,1,1,1,0,0,0,0,0
274,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0274.npy,1,0,0,1,0,0,0,0,1,0,0
275,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0275.npy,0,0,0,1,0,0,0,0,0,0,0
276,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0276.npy,0,0,0,1,1,1,0,0,0,0,0
277,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0277.npy,0,0,1,0,0,0,0,0,1,0,0
278,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0278.npy,0,0,0,0,1,1,0,0,0,0,0
280,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0280.npy,0,0,0,0,1,1,0,0,0,0,0
281,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0281.npy,0,0,0,0,1,1,0,0,0,0,0
282,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0282.npy,0,0,0,1,1,1,0,0,0,0,0
283,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0283.npy,0,0,0,0,0,0,0,0,0,0,1
285,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0285.npy,0,0,0,1,1,1,0,0,0,0,0
286,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0286.npy,0,0,0,0,0,0,0,0,0,0,1
287,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0287.npy,0,0,0,0,1,1,0,0,0,0,0
288,/videos/mpi_data/2Itzik/dyadic_communication/PIS_ID_000_FEATURES/VideoMAE_ViT-B_checkpoint_Kinetics-400/Cam3_segmented_split/left/features/feat_0288.npy,0,0,0,0,0,0,0,0,0,0,1
